persistentid,venueid,utc_date,utc_hour,local_date,local_hour,gender,age,full_panel_reweighted_sag_score,dwell,home_zip,venuename,address,city,dma,state,country,geolat,geolong,catid,catname,level1catId,level1cat,level2catId,level2cat,level3catId,level3cat,chainid,chainname,parentvenueid,zip,sample
97,45f2c1f7f964a520e4431fe3,2020-05-08,10,2020-05-08,5,Male,Age_40_to_44,98.32680802245665,1179,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
51,45f2c1f7f964a520e4431fe3,2020-05-13,17,2020-05-13,12,Male,Age_30_to_34,143.9392088309808,181,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
52,45f2c1f7f964a520e4431fe3,2020-05-13,17,2020-05-13,12,Female,Age_30_to_34,151.31475720289365,120,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
67,45f2c1f7f964a520e4431fe3,2020-05-18,15,2020-05-18,10,Male,Age_40_to_44,111.20137588877664,12987,76574.0,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
67,45f2c1f7f964a520e4431fe3,2020-05-20,16,2020-05-20,11,Male,Age_40_to_44,106.65993477695966,4027,76574.0,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
27,45f2c1f7f964a520e4431fe3,2020-05-20,16,2020-05-20,11,Male,Age_45_to_49,123.06466317532092,663,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
16,45f2c1f7f964a520e4431fe3,2020-05-28,12,2020-05-28,7,Male,Age_45_to_49,95.99457164608094,964,78664.0,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
97,45f2c1f7f964a520e4431fe3,2020-05-06,15,2020-05-06,10,Male,Age_40_to_44,101.88367427923416,14277,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
97,45f2c1f7f964a520e4431fe3,2020-05-29,13,2020-05-29,8,Male,Age_40_to_44,99.66862373686524,6843,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
39,45f2c1f7f964a520e4431fe3,2020-05-04,17,2020-05-04,12,Male,Age_40_to_44,95.891519424633,60,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
7,45f2c1f7f964a520e4431fe3,2020-05-15,15,2020-05-15,10,Male,Age_30_to_34,119.69528090321045,11752,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
97,45f2c1f7f964a520e4431fe3,2020-05-14,12,2020-05-14,7,Male,Age_40_to_44,100.29444593369053,523,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
71,45f2c1f7f964a520e4431fe3,2020-05-29,15,2020-05-29,10,Male,Age_30_to_34,121.22054229104184,1354,78660.0,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
3,45f2c1f7f964a520e4431fe3,2020-05-09,17,2020-05-09,12,Male,Age_40_to_44,144.2143801282888,570,,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
71,45f2c1f7f964a520e4431fe3,2020-05-14,16,2020-05-14,11,Male,Age_30_to_34,121.43674282196666,2809,78660.0,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
67,45f2c1f7f964a520e4431fe3,2020-05-22,14,2020-05-22,9,Male,Age_40_to_44,99.50800555479982,6544,76574.0,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
86,45f2c1f7f964a520e4431fe3,2020-05-11,15,2020-05-11,10,Male,Age_35_to_39,113.70194499502097,820,78734.0,The Domain,11410 Century Oaks Terrace,Austin,"Austin, TX",TX,US,30.401732350311885,-97.7230663144168,5744ccdfe4b0c0459246b4dc,Shopping Plazas,4d4b7105d754a06378d81259,Shops & Services,5744ccdfe4b0c0459246b4dc,Shopping Plazas,,,58530ce3fc8d5951b9bf16c7,Simon Malls,,78758,us_all
67,4aa69642f964a520434a20e3,2020-05-20,16,2020-05-20,11,Male,Age_40_to_44,105.3936292557049,2120,76574.0,Panera Bread,9901 N Capital Of Texas Hwy,Austin,"Austin, TX",TX,US,30.390193,-97.73996,4bf58dd8d48988d16a941735,Bakeries,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16a941735,Bakeries,,,556e0f6fa7c82e6b724f8c8a,Panera Bread,,78759,us_all
43,4ad75c33f964a520cb0921e3,2020-05-18,12,2020-05-18,7,Female,Age_45_to_49,118.96499723358,2512,78660.0,Tam Deli & Cafe,8222 N Lamar Blvd Ste D33,Austin,"Austin, TX",TX,US,30.35165736213506,-97.70823955535889,4bf58dd8d48988d14a941735,Vietnamese Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurants,4bf58dd8d48988d14a941735,Vietnamese Restaurants,,,,78753,us_all
43,4ad75c33f964a520cb0921e3,2020-05-28,13,2020-05-28,8,Female,Age_45_to_49,108.94673207654854,1574,78660.0,Tam Deli & Cafe,8222 N Lamar Blvd Ste D33,Austin,"Austin, TX",TX,US,30.35165736213506,-97.70823955535889,4bf58dd8d48988d14a941735,Vietnamese Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurants,4bf58dd8d48988d14a941735,Vietnamese Restaurants,,,,78753,us_all
43,4ad75c33f964a520cb0921e3,2020-05-25,14,2020-05-25,9,Female,Age_45_to_49,123.98341902373376,2779,78660.0,Tam Deli & Cafe,8222 N Lamar Blvd Ste D33,Austin,"Austin, TX",TX,US,30.35165736213506,-97.70823955535889,4bf58dd8d48988d14a941735,Vietnamese Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurants,4bf58dd8d48988d14a941735,Vietnamese Restaurants,,,,78753,us_all
43,4ad75c33f964a520cb0921e3,2020-05-11,11,2020-05-11,6,Female,Age_45_to_49,119.2007238010468,2783,78660.0,Tam Deli & Cafe,8222 N Lamar Blvd Ste D33,Austin,"Austin, TX",TX,US,30.35165736213506,-97.70823955535889,4bf58dd8d48988d14a941735,Vietnamese Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurants,4bf58dd8d48988d14a941735,Vietnamese Restaurants,,,,78753,us_all
97,4c797d01df08a1cd5ef2da5d,2020-05-05,10,2020-05-05,5,Male,Age_40_to_44,89.82484431494007,34444,,Lake Austin Resort,,Austin,"Austin, TX",TX,US,30.342781118455743,-97.7893734123987,4bf58dd8d48988d1ed941735,Spas,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1ed941735,Spas,,,,,,,us_all
71,4c797d01df08a1cd5ef2da5d,2020-05-04,14,2020-05-04,9,Male,Age_30_to_34,117.55971249489023,11528,78660.0,Lake Austin Resort,,Austin,"Austin, TX",TX,US,30.342781118455743,-97.7893734123987,4bf58dd8d48988d1ed941735,Spas,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1ed941735,Spas,,,,,,,us_all
29,4c797d01df08a1cd5ef2da5d,2020-05-12,14,2020-05-12,9,Female,Age_40_to_44,96.07654123229116,5537,,Lake Austin Resort,,Austin,"Austin, TX",TX,US,30.342781118455743,-97.7893734123987,4bf58dd8d48988d1ed941735,Spas,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1ed941735,Spas,,,,,,,us_all
76,4c87b2b451ada1cd9c154a10,2020-05-20,14,2020-05-20,9,Male,Age_35_to_39,110.90138594637268,750,22042.0,Hobby Lobby,933 Highway 80 East,San Marcos,"Austin, TX",TX,US,29.88321177337318,-97.91747811080374,52f2ab2ebcbc57f1066b8b26,Fabric Shops,4d4b7105d754a06378d81259,Shops & Services,52f2ab2ebcbc57f1066b8b26,Fabric Shops,,,563e98a2498eb80953b13e86,Hobby Lobby,,78666,us_all
69,4b16a1b1f964a52020bb23e3,2020-05-01,15,2020-05-01,10,Male,Age_45_to_49,111.1769055001435,200,78754.0,United States Post Office,500 E Whitestone Blvd,Cedar Park,"Austin, TX",TX,US,30.521890182916938,-97.82477617263794,4bf58dd8d48988d172941735,Post Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d172941735,Post Offices,,,556f676fbd6a75a99038d8e8,US Post Office,,78613,us_all
4,4c9b8a02292a6dcb9f85d876,2020-05-11,14,2020-05-11,9,Male,Age_30_to_34,115.6236388157247,872,,Tito's Texas Vodka Distillery,1406 Smith Rd,Austin,"Austin, TX",TX,US,30.257504,-97.679025,4e0e22f5a56208c4ea9a85a0,Distilleries,4d4b7105d754a06375d81259,Professional & Other Places,4e0e22f5a56208c4ea9a85a0,Distilleries,,,,,,78721,us_all
47,4b391adff964a5204b5625e3,2020-05-08,14,2020-05-08,9,Male,Age_35_to_39,89.4319224321277,918,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
48,4b391adff964a5204b5625e3,2020-05-02,13,2020-05-02,8,Female,Age_50_to_54,147.0355634602609,1979,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
8,4b391adff964a5204b5625e3,2020-05-04,12,2020-05-04,7,Male,Age_30_to_34,124.16195515002366,2176,78617.0,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
52,4b391adff964a5204b5625e3,2020-05-21,14,2020-05-21,9,Female,Age_30_to_34,149.65813778788356,2346,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
51,4b391adff964a5204b5625e3,2020-05-21,14,2020-05-21,9,Male,Age_30_to_34,143.6648672110848,2352,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
47,4b391adff964a5204b5625e3,2020-05-20,15,2020-05-20,10,Male,Age_35_to_39,92.7308062175659,779,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
8,4b391adff964a5204b5625e3,2020-05-14,17,2020-05-14,12,Male,Age_30_to_34,119.9898396262545,1334,78617.0,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
8,4b391adff964a5204b5625e3,2020-05-13,16,2020-05-13,11,Male,Age_30_to_34,121.42195882740882,665,78617.0,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
47,4b391adff964a5204b5625e3,2020-05-01,13,2020-05-01,8,Male,Age_35_to_39,94.62127499365135,1888,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
48,4b391adff964a5204b5625e3,2020-05-05,12,2020-05-05,7,Female,Age_50_to_54,142.37790059703934,2147,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
47,4b391adff964a5204b5625e3,2020-05-12,12,2020-05-12,7,Male,Age_35_to_39,93.63364860715376,8488,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
47,4b391adff964a5204b5625e3,2020-05-25,17,2020-05-25,12,Male,Age_35_to_39,98.75312213587684,2957,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
10,4b391adff964a5204b5625e3,2020-05-07,14,2020-05-07,9,Male,Age_40_to_44,87.72448986285693,1426,78754.0,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
88,4b391adff964a5204b5625e3,2020-05-01,13,2020-05-01,8,Male,Age_60_to_64,249.3252590865899,519,78753.0,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
47,4b391adff964a5204b5625e3,2020-05-16,16,2020-05-16,11,Male,Age_35_to_39,92.18014412404284,619,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
52,4b391adff964a5204b5625e3,2020-05-19,15,2020-05-19,10,Female,Age_30_to_34,158.96318408070857,1769,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
51,4b391adff964a5204b5625e3,2020-05-19,15,2020-05-19,10,Male,Age_30_to_34,152.76032892926236,1832,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
48,4b391adff964a5204b5625e3,2020-05-09,17,2020-05-09,12,Female,Age_50_to_54,144.59651735360382,2155,,The Home Depot,1200 Barbara Jordan Blvd,Austin,"Austin, TX",TX,US,30.30760001200249,-97.70919943236106,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,4e7bb74dd22dc5294f837c30,78723,us_all
11,4b53786af964a520869e27e3,2020-05-14,17,2020-05-14,12,Male,Age_45_to_49,98.49043566361976,292,,Champion Park,3900 Brushy Creek Rd,Cedar Park,"Austin, TX",TX,US,30.511110244881824,-97.758459132493,4bf58dd8d48988d163941735,Parks,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d163941735,Parks,,,,,,78613,us_all
91,4b53786af964a520869e27e3,2020-05-30,16,2020-05-30,11,Male,Age_35_to_39,89.55690452587591,1689,,Champion Park,3900 Brushy Creek Rd,Cedar Park,"Austin, TX",TX,US,30.511110244881824,-97.758459132493,4bf58dd8d48988d163941735,Parks,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d163941735,Parks,,,,,,78613,us_all
38,4b56583cf964a520730c28e3,2020-05-19,16,2020-05-19,11,Male,Age_45_to_49,103.75705070310258,3717,,Capitol Chevrolet,6200 Interstate Highway 35,Austin,"Austin, TX",TX,US,30.19421144271967,-97.76887560084886,4eb1c1623b7b52c0e1adc2ec,Auto Dealerships,4d4b7105d754a06378d81259,Shops & Services,4eb1c1623b7b52c0e1adc2ec,Auto Dealerships,,,556f3bcabd6a8104863be2ee,Chevrolet,,78745,us_all
27,4b5f0c9bf964a520c9a329e3,2020-05-26,16,2020-05-26,11,Male,Age_45_to_49,110.33406191905,1237,,Chase Tower,221 W 6th St,Austin,"Austin, TX",TX,US,30.268409987754005,-97.74479217228752,4bf58dd8d48988d124941735,Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Offices,,,,,,78701,us_all
6,4b7aa823f964a520b9352fe3,2020-05-01,14,2020-05-01,9,Female,Age_45_to_49,125.0960979473148,1564,,Wells Fargo Bank,123 N Edward Gary St,San Marcos,"Austin, TX",TX,US,29.883006205683103,-97.93890181519282,4bf58dd8d48988d10a951735,Banks,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10a951735,Banks,,,56255b92498e2de0a9b86312,Wells Fargo,,78666,us_all
38,4b8abed4f964a5200e7e32e3,2020-05-02,17,2020-05-02,12,Male,Age_45_to_49,95.66105130619708,224,,Onion Creek Soccer Complex,5600 E William Cannon Dr.,Austin,"Austin, TX",TX,US,30.17623678399304,-97.74229356971232,4cce455aebf7b749d5e191f5,Soccer Fields,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4cce455aebf7b749d5e191f5,Soccer Fields,556a4b41a7c8957d73d67d9c,austintexasgov,,78744,us_all
0,4dac985d5da32d679da5aa11,2020-05-14,15,2020-05-14,10,Male,Age_30_to_34,120.10922300360777,2179,78727.0,Capitol Tower Building,206 E 9th St,Austin,"Austin, TX",TX,US,30.270437897117738,-97.73987462488564,4bf58dd8d48988d124941735,Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Offices,,,,,,78701,us_all
8,4b9c101cf964a5202d4636e3,2020-05-06,16,2020-05-06,11,Male,Age_30_to_34,111.96144490120818,784,78617.0,Sendera Phase II,,Austin,"Austin, TX",TX,US,30.20394087822503,-97.85703385729276,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,,us_all
8,4b9c101cf964a5202d4636e3,2020-05-21,11,2020-05-21,6,Male,Age_30_to_34,108.77069401412024,607,78617.0,Sendera Phase II,,Austin,"Austin, TX",TX,US,30.20394087822503,-97.85703385729276,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,,us_all
8,4b9c101cf964a5202d4636e3,2020-05-14,12,2020-05-14,7,Male,Age_30_to_34,109.8114685789656,546,78617.0,Sendera Phase II,,Austin,"Austin, TX",TX,US,30.20394087822503,-97.85703385729276,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,,us_all
24,4b9c101cf964a5202d4636e3,2020-05-28,15,2020-05-28,10,Male,Age_45_to_49,89.74800590994465,189,,Sendera Phase II,,Austin,"Austin, TX",TX,US,30.20394087822503,-97.85703385729276,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,,us_all
